month,borough,day_type,trip_type,route_id,period,total_operating_time,total_mileage,average_speed
2025-05-01,Brooklyn,2,LCL/LTD,B8,Off-Peak,1299,9617.463,7.401566
2025-05-01,Brooklyn,2,LCL/LTD,B8,Peak,512,3628.196,7.0814795
2025-05-01,Brooklyn,1,LCL/LTD,B82,Off-Peak,3743,27163.191,7.2552648
2025-05-01,Brooklyn,1,LCL/LTD,B82,Peak,1390,9184.549,6.6034746
2025-05-01,Brooklyn,2,LCL/LTD,B82,Off-Peak,1583,11715.383,7.3969326
2025-05-01,Brooklyn,2,LCL/LTD,B82,Peak,688,4897.845,7.1162915
2025-05-01,Brooklyn,1,SBS,B82+,Off-Peak,2314,19848.879,8.5754795
2025-05-01,Brooklyn,1,SBS,B82+,Peak,1340,10964.016,8.178816
2025-05-01,Brooklyn,1,LCL/LTD,B83,Off-Peak,1544,13172.147,8.529361
2025-05-01,Brooklyn,1,LCL/LTD,B83,Peak,761,5634.971,7.40178
2025-05-01,Brooklyn,2,LCL/LTD,B83,Off-Peak,501,4457.954,8.881409
2025-05-01,Brooklyn,2,LCL/LTD,B83,Peak,197,1782.024,9.025991
2025-05-01,Brooklyn,1,LCL/LTD,B84,Off-Peak,174,1746.375,10.029817
2025-05-01,Brooklyn,1,LCL/LTD,B84,Peak,102,920.94305,8.973113
2025-05-01,Brooklyn,2,LCL/LTD,B84,Off-Peak,48,475.70102,9.7321825
2025-05-01,Brooklyn,2,LCL/LTD,B84,Peak,20,195.813,9.634097
2025-05-01,Brooklyn,1,LCL/LTD,B9,Off-Peak,3202,20904.607,6.528462
2025-05-01,Brooklyn,1,LCL/LTD,B9,Peak,1733,10281.011,5.932464
2025-05-01,Brooklyn,2,LCL/LTD,B9,Off-Peak,1063,8137.5723,7.6523056
2025-05-01,Brooklyn,2,LCL/LTD,B9,Peak,425,3264.862,7.6791673
2025-05-01,Brooklyn,1,EXP,BM1,Off-Peak,752,8217.536,10.9160185
2025-05-01,Brooklyn,1,EXP,BM1,Peak,716,7286.795,10.175837
2025-05-01,Brooklyn,2,EXP,BM1,Off-Peak,90,1050.592,11.643561
2025-05-01,Brooklyn,2,EXP,BM1,Peak,31,377.619,12.073399
2025-05-01,Brooklyn,1,EXP,BM2,Off-Peak,854,9227.638,10.794204
2025-05-01,Brooklyn,1,EXP,BM2,Peak,594,5806.0083,9.772285
2025-05-01,Brooklyn,2,EXP,BM2,Off-Peak,123,1403.404,11.386184
2025-05-01,Brooklyn,2,EXP,BM2,Peak,40,448.384,11.204154
2025-05-01,Brooklyn,1,EXP,BM3,Off-Peak,533,5896.06,11.050025
2025-05-01,Brooklyn,1,EXP,BM3,Peak,380,4017.9922,10.562707
2025-05-01,Brooklyn,2,EXP,BM3,Off-Peak,94,1111.155,11.704411
2025-05-01,Brooklyn,2,EXP,BM3,Peak,28,343.684,11.880075
2025-05-01,Brooklyn,1,EXP,BM4,Off-Peak,403,4365.758,10.828638
2025-05-01,Brooklyn,1,EXP,BM4,Peak,452,4514.91,9.986456
2025-05-01,Brooklyn,2,EXP,BM4,Off-Peak,81,975.692,11.902352
2025-05-01,Brooklyn,2,EXP,BM4,Peak,27,337.806,12.347964
2025-05-01,Brooklyn,1,EXP,BM5,Off-Peak,437,5173.4937,11.830357
2025-05-01,Brooklyn,1,EXP,BM5,Peak,380,3996.585,10.513056
2025-05-01,Brooklyn,2,EXP,BM5,Off-Peak,68,864.64594,12.55273
2025-05-01,Brooklyn,2,EXP,BM5,Peak,29,372.77197,12.764828
2025-05-01,Brooklyn,1,EXP,X27,Off-Peak,1041,11529.5,11.066596
2025-05-01,Brooklyn,1,EXP,X27,Peak,550,6425.404,11.678507
2025-05-01,Brooklyn,2,EXP,X27,Off-Peak,317,3990.186,12.572156
2025-05-01,Brooklyn,2,EXP,X27,Peak,136,1777.4819,13.060944
2025-05-01,Brooklyn,1,EXP,X28,Off-Peak,810,9466.102,11.684623
2025-05-01,Brooklyn,1,EXP,X28,Peak,644,7007.501,10.874529
2025-05-01,Brooklyn,2,EXP,X28,Off-Peak,265,3272.324,12.3067255
2025-05-01,Brooklyn,2,EXP,X28,Peak,159,2037.203,12.803538
2025-05-01,Brooklyn,1,EXP,X37,Off-Peak,152,2207.0579,14.5069685
2025-05-01,Brooklyn,1,EXP,X37,Peak,602,7804.3926,12.957764
2025-05-01,Brooklyn,1,EXP,X38,Off-Peak,201,2796.154,13.889677
2025-05-01,Brooklyn,1,EXP,X38,Peak,470,5870.298,12.477739
2025-05-01,Manhattan,1,LCL/LTD,M1,Off-Peak,3318,19097.494,5.7556486
2025-05-01,Manhattan,1,LCL/LTD,M1,Peak,1826,10319.618,5.6501365
2025-05-01,Manhattan,2,LCL/LTD,M1,Off-Peak,919,6593.3457,7.173425
2025-05-01,Manhattan,2,LCL/LTD,M1,Peak,359,2571.174,7.1607594
2025-05-01,Manhattan,1,LCL/LTD,M10,Off-Peak,1694,10370.261,6.119792
2025-05-01,Manhattan,1,LCL/LTD,M10,Peak,940,5229.591,5.561214
2025-05-01,Manhattan,2,LCL/LTD,M10,Off-Peak,760,5002.969,6.5751805
2025-05-01,Manhattan,2,LCL/LTD,M10,Peak,289,1859.026,6.410686
2025-05-01,Manhattan,1,LCL/LTD,M100,Off-Peak,3050,18500.15,6.065474
2025-05-01,Manhattan,1,LCL/LTD,M100,Peak,1446,8127.582,5.618333
2025-05-01,Manhattan,2,LCL/LTD,M100,Off-Peak,1043,6796.5522,6.5130777
2025-05-01,Manhattan,2,LCL/LTD,M100,Peak,404,2566.013,6.341441
2025-05-01,Manhattan,1,LCL/LTD,M101,Off-Peak,5934,37338.133,6.2916193
2025-05-01,Manhattan,1,LCL/LTD,M101,Peak,2206,12823.283,5.8104906
2025-05-01,Manhattan,2,LCL/LTD,M101,Off-Peak,1636,11440.651,6.9902253
2025-05-01,Manhattan,2,LCL/LTD,M101,Peak,630,4247.641,6.7335525
2025-05-01,Manhattan,1,LCL/LTD,M102,Off-Peak,3283,19064.71,5.8055253
2025-05-01,Manhattan,1,LCL/LTD,M102,Peak,1385,7017.725,5.0654783
2025-05-01,Manhattan,2,LCL/LTD,M102,Off-Peak,1042,6856.354,6.5739956
2025-05-01,Manhattan,2,LCL/LTD,M102,Peak,401,2497.576,6.215006
2025-05-01,Manhattan,1,LCL/LTD,M103,Off-Peak,3011,17513.955,5.8164563
2025-05-01,Manhattan,1,LCL/LTD,M103,Peak,1183,6097.394,5.151354
2025-05-01,Manhattan,2,LCL/LTD,M103,Off-Peak,994,6568.072,6.6031346
2025-05-01,Manhattan,2,LCL/LTD,M103,Peak,406,2556.958,6.29288
2025-05-01,Manhattan,1,LCL/LTD,M104,Off-Peak,2257,12938.368,5.731527
2025-05-01,Manhattan,1,LCL/LTD,M104,Peak,1018,5249.954,5.1536255
2025-05-01,Manhattan,2,LCL/LTD,M104,Off-Peak,1710,10366.932,6.0612373
2025-05-01,Manhattan,2,LCL/LTD,M104,Peak,589,3360.8699,5.6998434
2025-05-01,Manhattan,1,LCL/LTD,M106,Off-Peak,452,2397.558,5.297144
2025-05-01,Manhattan,1,LCL/LTD,M106,Peak,349,1922.8721,5.50868
2025-05-01,Manhattan,2,LCL/LTD,M106,Off-Peak,104,673.76605,6.4457736
2025-05-01,Manhattan,2,LCL/LTD,M106,Peak,49,329.506,6.6753426
2025-05-01,Manhattan,1,LCL/LTD,M11,Off-Peak,3195,17821.805,5.577104
2025-05-01,Manhattan,1,LCL/LTD,M11,Peak,1377,7248.394,5.261554
2025-05-01,Manhattan,2,LCL/LTD,M11,Off-Peak,815,5288.191,6.486606
2025-05-01,Manhattan,2,LCL/LTD,M11,Peak,353,2245.204,6.3438725
2025-05-01,Manhattan,1,LCL/LTD,M116,Off-Peak,1463,8361.229,5.711838
2025-05-01,Manhattan,1,LCL/LTD,M116,Peak,836,4345.256,5.194516
2025-05-01,Manhattan,2,LCL/LTD,M116,Off-Peak,513,2953.688,5.751622
2025-05-01,Manhattan,2,LCL/LTD,M116,Peak,206,1175.538,5.699394
2025-05-01,Manhattan,1,LCL/LTD,M12,Off-Peak,479,3059.382,6.3843346
2025-05-01,Manhattan,1,LCL/LTD,M12,Peak,230,1382.736,6.0059915
2025-05-01,Manhattan,2,LCL/LTD,M12,Off-Peak,217,1459.503,6.7065215
2025-05-01,Manhattan,2,LCL/LTD,M12,Peak,96,672.57,6.9426584
2025-05-01,Manhattan,1,LCL/LTD,M125,Off-Peak,2338,12500.577,5.345107
2025-05-01,Manhattan,1,LCL/LTD,M125,Peak,1077,4926.623,4.5728946
2025-05-01,Manhattan,2,LCL/LTD,M125,Off-Peak,808,4872.165,6.029072
2025-05-01,Manhattan,2,LCL/LTD,M125,Peak,299,1736.178,5.789007
2025-05-01,Manhattan,1,SBS,M14A+,Off-Peak,1617,9689.757,5.992364
2025-05-01,Manhattan,1,SBS,M14A+,Peak,761,4295.751,5.639442
2025-05-01,Manhattan,2,SBS,M14A+,Off-Peak,640,3839.148,5.9982624
2025-05-01,Manhattan,2,SBS,M14A+,Peak,236,1363.365,5.7755566
2025-05-01,Manhattan,1,SBS,M14D+,Off-Peak,2871,17888.771,6.229795
2025-05-01,Manhattan,1,SBS,M14D+,Peak,1475,8618.826,5.8395395
2025-05-01,Manhattan,2,SBS,M14D+,Off-Peak,1049,6675.12,6.360939
2025-05-01,Manhattan,2,SBS,M14D+,Peak,361,2239.73,6.196547
2025-05-01,Manhattan,1,LCL/LTD,M15,Off-Peak,4470,28542.184,6.3842797
2025-05-01,Manhattan,1,LCL/LTD,M15,Peak,1774,9785.294,5.514204
2025-05-01,Manhattan,2,LCL/LTD,M15,Off-Peak,1664,11601.648,6.9705896
2025-05-01,Manhattan,2,LCL/LTD,M15,Peak,582,3698.951,6.3465533
2025-05-01,Manhattan,1,SBS,M15+,Off-Peak,4470,34506.3,7.7193937
2025-05-01,Manhattan,1,SBS,M15+,Peak,2602,19923.678,7.6556897
2025-05-01,Manhattan,2,SBS,M15+,Off-Peak,1313,11240.262,8.556087
2025-05-01,Manhattan,2,SBS,M15+,Peak,555,4818.27,8.673264
2025-05-01,Manhattan,1,LCL/LTD,M2,Off-Peak,3591,22223.29,6.1881747
2025-05-01,Manhattan,1,LCL/LTD,M2,Peak,1760,10450.137,5.935371
2025-05-01,Manhattan,2,LCL/LTD,M2,Off-Peak,908,7001.668,7.7062974
2025-05-01,Manhattan,2,LCL/LTD,M2,Peak,403,2946.1929,7.29889
2025-05-01,Manhattan,1,LCL/LTD,M20,Off-Peak,987,5588.315,5.660835
2025-05-01,Manhattan,1,LCL/LTD,M20,Peak,562,3029.902,5.3908424
2025-05-01,Manhattan,2,LCL/LTD,M20,Off-Peak,567,3632.734,6.397789
2025-05-01,Manhattan,2,LCL/LTD,M20,Peak,208,1275.793,6.1157823
2025-05-01,Manhattan,1,LCL/LTD,M21,Off-Peak,478,2745.03,5.738072
2025-05-01,Manhattan,1,LCL/LTD,M21,Peak,274,1478.922,5.3828077
2025-05-01,Manhattan,2,LCL/LTD,M21,Off-Peak,164,1039.1279,6.320591
2025-05-01,Manhattan,2,LCL/LTD,M21,Peak,72,457.33798,6.287441
2025-05-01,Manhattan,1,LCL/LTD,M22,Off-Peak,766,4246.622,5.5369277
2025-05-01,Manhattan,1,LCL/LTD,M22,Peak,427,2165.064,5.059986
2025-05-01,Manhattan,2,LCL/LTD,M22,Off-Peak,240,1453.966,6.0465956
2025-05-01,Manhattan,2,LCL/LTD,M22,Peak,101,636.598,6.2620645
2025-05-01,Manhattan,1,SBS,M23+,Off-Peak,1665,9481.536,5.692727
2025-05-01,Manhattan,1,SBS,M23+,Peak,730,3913.813,5.3541203
2025-05-01,Manhattan,2,SBS,M23+,Off-Peak,573,3419.504,5.9675126
2025-05-01,Manhattan,2,SBS,M23+,Peak,204,1182.604,5.785419
2025-05-01,Manhattan,1,LCL/LTD,M3,Off-Peak,3996,21733.303,5.4380183
2025-05-01,Manhattan,1,LCL/LTD,M3,Peak,1901,10062.999,5.291461
2025-05-01,Manhattan,2,LCL/LTD,M3,Off-Peak,1283,8273.749,6.4443083
2025-05-01,Manhattan,2,LCL/LTD,M3,Peak,534,3569.815,6.6757092
2025-05-01,Manhattan,1,LCL/LTD,M31,Off-Peak,2000,9777.656,4.886477
2025-05-01,Manhattan,1,LCL/LTD,M31,Peak,1100,5154.197,4.6841173
2025-05-01,Manhattan,2,LCL/LTD,M31,Off-Peak,654,3783.9,5.783522
2025-05-01,Manhattan,2,LCL/LTD,M31,Peak,277,1598.584,5.768782
2025-05-01,Manhattan,1,SBS,M34+,Off-Peak,870,4712.366,5.41331
2025-05-01,Manhattan,1,SBS,M34+,Peak,447,2311.919,5.171593
2025-05-01,Manhattan,2,SBS,M34+,Off-Peak,248,1425.627,5.7409983
2025-05-01,Manhattan,2,SBS,M34+,Peak,104,599.18,5.71054
2025-05-01,Manhattan,1,SBS,M34A+,Off-Peak,923,4828.185,5.227034
2025-05-01,Manhattan,1,SBS,M34A+,Peak,534,2682.513,5.020907
2025-05-01,Manhattan,2,SBS,M34A+,Off-Peak,287,1660.77,5.777507
2025-05-01,Manhattan,2,SBS,M34A+,Peak,112,618.084,5.502504
2025-05-01,Manhattan,1,LCL/LTD,M35,Off-Peak,544,6502.9272,11.941356
2025-05-01,Manhattan,1,LCL/LTD,M35,Peak,220,2319.517,10.50539
2025-05-01,Manhattan,2,LCL/LTD,M35,Off-Peak,257,3058.815,11.875319
2025-05-01,Manhattan,2,LCL/LTD,M35,Peak,108,1315.429,12.081271
2025-05-01,Manhattan,1,LCL/LTD,M4,Off-Peak,4550,24144.64,5.3064303
2025-05-01,Manhattan,1,LCL/LTD,M4,Peak,2528,13791.607,5.4541917
2025-05-01,Manhattan,2,LCL/LTD,M4,Off-Peak,1205,7842.512,6.5044837
2025-05-01,Manhattan,2,LCL/LTD,M4,Peak,561,3779.113,6.7277656
2025-05-01,Manhattan,1,LCL/LTD,M42,Off-Peak,1483,7515.8843,5.0658884
2025-05-01,Manhattan,1,LCL/LTD,M42,Peak,857,4086.924,4.7660117
2025-05-01,Manhattan,2,LCL/LTD,M42,Off-Peak,485,2629.332,5.41896
2025-05-01,Manhattan,2,LCL/LTD,M42,Peak,190,944.413,4.953114
2025-05-01,Manhattan,1,LCL/LTD,M5,Off-Peak,2468,17121.738,6.935396
2025-05-01,Manhattan,1,LCL/LTD,M5,Peak,1165,7422.1577,6.3701673
2025-05-01,Manhattan,2,LCL/LTD,M5,Off-Peak,846,6164.086,7.279652
2025-05-01,Manhattan,2,LCL/LTD,M5,Peak,383,2683.555,6.98847
2025-05-01,Manhattan,1,LCL/LTD,M50,Off-Peak,767,3763.348,4.9020667
2025-05-01,Manhattan,1,LCL/LTD,M50,Peak,413,1838.652,4.44941
2025-05-01,Manhattan,2,LCL/LTD,M50,Off-Peak,174,951.808,5.469218
2025-05-01,Manhattan,2,LCL/LTD,M50,Peak,75,416.716,5.5489793
2025-05-01,Manhattan,1,LCL/LTD,M55,Off-Peak,1060,6353.29,5.9893975
2025-05-01,Manhattan,1,LCL/LTD,M55,Peak,445,2396.546,5.3756075
2025-05-01,Manhattan,2,LCL/LTD,M55,Off-Peak,472,3291.2,6.968038
2025-05-01,Manhattan,2,LCL/LTD,M55,Peak,174,1179.14,6.7654557
2025-05-01,Manhattan,1,LCL/LTD,M57,Off-Peak,1237,5784.201,4.6733947
2025-05-01,Manhattan,1,LCL/LTD,M57,Peak,700,3142.748,4.487094
2025-05-01,Manhattan,2,LCL/LTD,M57,Off-Peak,424,2283.232,5.380705
2025-05-01,Manhattan,2,LCL/LTD,M57,Peak,178,922.404,5.177496
2025-05-01,Manhattan,1,SBS,M60+,Off-Peak,3363,36081.45,10.72787
2025-05-01,Manhattan,1,SBS,M60+,Peak,1328,12389.523,9.328768
2025-05-01,Manhattan,2,SBS,M60+,Off-Peak,1414,16245.324,11.485895
2025-05-01,Manhattan,2,SBS,M60+,Peak,447,4913.5,10.973873
2025-05-01,Manhattan,1,LCL/LTD,M66,Off-Peak,1131,6079.967,5.372113
2025-05-01,Manhattan,1,LCL/LTD,M66,Peak,788,3897.982,4.9421706
2025-05-01,Manhattan,2,LCL/LTD,M66,Off-Peak,310,2073.644,6.6700544
2025-05-01,Manhattan,2,LCL/LTD,M66,Peak,120,760.733,6.3344126
2025-05-01,Manhattan,1,LCL/LTD,M7,Off-Peak,3454,19536.248,5.655503
2025-05-01,Manhattan,1,LCL/LTD,M7,Peak,1367,6970.352,5.0956364
2025-05-01,Manhattan,2,LCL/LTD,M7,Off-Peak,1291,8106.1577,6.277535
2025-05-01,Manhattan,2,LCL/LTD,M7,Peak,499,2919.944,5.8466735
2025-05-01,Manhattan,1,LCL/LTD,M72,Off-Peak,1101,6324.262,5.74052
2025-05-01,Manhattan,1,LCL/LTD,M72,Peak,537,2999.2852,5.5788603
2025-05-01,Manhattan,2,LCL/LTD,M72,Off-Peak,315,2093.139,6.6297965
2025-05-01,Manhattan,2,LCL/LTD,M72,Peak,123,807.484,6.5552287
2025-05-01,Manhattan,1,SBS,M79+,Off-Peak,1680,10920.28,6.498207
2025-05-01,Manhattan,1,SBS,M79+,Peak,983,5863.195,5.9602866
2025-05-01,Manhattan,2,SBS,M79+,Off-Peak,617,4344.617,7.0356083
2025-05-01,Manhattan,2,SBS,M79+,Peak,227,1536.866,6.759978
2025-05-01,Manhattan,1,LCL/LTD,M8,Off-Peak,506,2844.138,5.610087
2025-05-01,Manhattan,1,LCL/LTD,M8,Peak,337,1763.296,5.2237983
2025-05-01,Manhattan,2,LCL/LTD,M8,Off-Peak,166,919.16,5.5333676
2025-05-01,Manhattan,2,LCL/LTD,M8,Peak,65,347.58398,5.324034
2025-05-01,Manhattan,1,SBS,M86+,Off-Peak,2006,11851.572,5.90679
2025-05-01,Manhattan,1,SBS,M86+,Peak,1166,6189.411,5.3079014
2025-05-01,Manhattan,2,SBS,M86+,Off-Peak,750,4801.974,6.4000626
2025-05-01,Manhattan,2,SBS,M86+,Peak,265,1641.903,6.1843085
2025-05-01,Manhattan,1,LCL/LTD,M9,Off-Peak,1422,8152.3867,5.729335
2025-05-01,Manhattan,1,LCL/LTD,M9,Peak,843,4813.411,5.7053185
2025-05-01,Manhattan,2,LCL/LTD,M9,Off-Peak,419,2735.5789,6.526526
2025-05-01,Manhattan,2,LCL/LTD,M9,Peak,170,1137.1,6.6694145
2025-05-01,Manhattan,1,LCL/LTD,M96,Off-Peak,1836,10008.109,5.448152
2025-05-01,Manhattan,1,LCL/LTD,M96,Peak,1079,5350.668,4.957299
2025-05-01,Manhattan,2,LCL/LTD,M96,Off-Peak,489,2980.874,6.0943995
2025-05-01,Manhattan,2,LCL/LTD,M96,Peak,184,1070.467,5.796439
2025-05-01,Manhattan,1,LCL/LTD,M98,Off-Peak,261,2397.277,9.152998
2025-05-01,Manhattan,1,LCL/LTD,M98,Peak,533,4127.511,7.7380714
2025-05-01,Queens,1,LCL/LTD,Q1,Off-Peak,1162,10463.085,9.001804
2025-05-01,Queens,1,LCL/LTD,Q1,Peak,586,4665.482,7.950648
2025-05-01,Queens,2,LCL/LTD,Q1,Off-Peak,406,3979.758,9.783095
2025-05-01,Queens,2,LCL/LTD,Q1,Peak,142,1385.902,9.7084255
2025-05-01,Queens,1,LCL/LTD,Q10,Off-Peak,3118,25576.941,8.20095
2025-05-01,Queens,1,LCL/LTD,Q10,Peak,1514,10887.07,7.188705
2025-05-01,Queens,2,LCL/LTD,Q10,Off-Peak,1254,10800.741,8.60705
2025-05-01,Queens,2,LCL/LTD,Q10,Peak,450,3796.223,8.4321995
2025-05-01,Queens,1,LCL/LTD,Q100,Off-Peak,1057,12652.698,11.959232
2025-05-01,Queens,1,LCL/LTD,Q100,Peak,465,5256.49,11.29046
2025-05-01,Queens,2,LCL/LTD,Q100,Off-Peak,504,6171.088,12.2282095
2025-05-01,Queens,2,LCL/LTD,Q100,Peak,181,2229.004,12.278966
2025-05-01,Queens,1,LCL/LTD,Q101,Off-Peak,1086,9257.088,8.518057
2025-05-01,Queens,1,LCL/LTD,Q101,Peak,616,4531.852,7.3458652
2025-05-01,Queens,2,LCL/LTD,Q101,Off-Peak,392,3590.572,9.136348
2025-05-01,Queens,2,LCL/LTD,Q101,Peak,130,1149.944,8.815904
2025-05-01,Queens,1,LCL/LTD,Q102,Off-Peak,956,7464.464,7.8011665
2025-05-01,Queens,1,LCL/LTD,Q102,Peak,478,3426.366,7.1597877
2025-05-01,Queens,2,LCL/LTD,Q102,Off-Peak,370,3131.521,8.449931
2025-05-01,Queens,2,LCL/LTD,Q102,Peak,133,1150.357,8.635666
2025-05-01,Queens,1,LCL/LTD,Q103,Off-Peak,400,3223.564,8.040473
2025-05-01,Queens,1,LCL/LTD,Q103,Peak,317,2362.801,7.449832
2025-05-01,Queens,2,LCL/LTD,Q103,Off-Peak,126,1030.91,8.127196
2025-05-01,Queens,2,LCL/LTD,Q103,Peak,64,542.887,8.403209
2025-05-01,Queens,1,LCL/LTD,Q104,Off-Peak,489,3042.0989,6.2183805
2025-05-01,Queens,1,LCL/LTD,Q104,Peak,277,1606.805,5.8004084
2025-05-01,Queens,2,LCL/LTD,Q104,Off-Peak,158,995.755,6.2900496
2025-05-01,Queens,2,LCL/LTD,Q104,Peak,64,410.804,6.321223
2025-05-01,Queens,1,LCL/LTD,Q11,Off-Peak,1100,11198.115,10.177634
2025-05-01,Queens,1,LCL/LTD,Q11,Peak,755,6737.9263,8.920402
2025-05-01,Queens,2,LCL/LTD,Q11,Off-Peak,321,3663.948,11.391377
2025-05-01,Queens,2,LCL/LTD,Q11,Peak,121,1373.143,11.265274
2025-05-01,Queens,1,LCL/LTD,Q110,Off-Peak,1785,14653.032,8.205085
2025-05-01,Queens,1,LCL/LTD,Q110,Peak,975,7590.434,7.7806606
2025-05-01,Queens,2,LCL/LTD,Q110,Off-Peak,619,5245.3193,8.461902
2025-05-01,Queens,2,LCL/LTD,Q110,Peak,205,1666.959,8.1188345
2025-05-01,Queens,1,LCL/LTD,Q111,Off-Peak,3132,25024.746,7.987882
2025-05-01,Queens,1,LCL/LTD,Q111,Peak,1594,11150.631,6.9946613
2025-05-01,Queens,2,LCL/LTD,Q111,Off-Peak,1155,10112.753,8.751345
2025-05-01,Queens,2,LCL/LTD,Q111,Peak,440,3762.455,8.5510235
2025-05-01,Queens,1,LCL/LTD,Q112,Off-Peak,1254,8055.509,6.4202027
2025-05-01,Queens,1,LCL/LTD,Q112,Peak,866,5330.994,6.151567
2025-05-01,Queens,2,LCL/LTD,Q112,Off-Peak,436,2716.602,6.2274494
2025-05-01,Queens,2,LCL/LTD,Q112,Peak,186,1208.2059,6.4833183
2025-05-01,Queens,1,LCL/LTD,Q113,Off-Peak,1195,11905.9,9.958046
2025-05-01,Queens,1,LCL/LTD,Q113,Peak,749,6993.161,9.326391
2025-05-01,Queens,2,LCL/LTD,Q113,Off-Peak,348,3775.176,10.820344
2025-05-01,Queens,2,LCL/LTD,Q113,Peak,152,1708.852,11.194718
2025-05-01,Queens,1,LCL/LTD,Q114,Off-Peak,2020,20500.02,10.148227
2025-05-01,Queens,1,LCL/LTD,Q114,Peak,871,7693.852,8.824529
2025-05-01,Queens,2,LCL/LTD,Q114,Off-Peak,829,8840.31,10.663395
2025-05-01,Queens,2,LCL/LTD,Q114,Peak,265,2673.538,10.068686
2025-05-01,Queens,1,LCL/LTD,Q12,Off-Peak,1984,17803.129,8.973142
2025-05-01,Queens,1,LCL/LTD,Q12,Peak,851,6645.71,7.801635
2025-05-01,Queens,2,LCL/LTD,Q12,Off-Peak,790,7157.4736,9.05682
2025-05-01,Queens,2,LCL/LTD,Q12,Peak,315,2820.1519,8.9527445
2025-05-01,Queens,1,LCL/LTD,Q13,Off-Peak,1728,14501.055,8.3901005
2025-05-01,Queens,1,LCL/LTD,Q13,Peak,883,6943.248,7.8554144
2025-05-01,Queens,2,LCL/LTD,Q13,Off-Peak,721,5945.577,8.23923
2025-05-01,Queens,2,LCL/LTD,Q13,Peak,254,2149.918,8.440798
2025-05-01,Queens,1,LCL/LTD,Q15,Off-Peak,534,5114.104,9.569845
2025-05-01,Queens,1,LCL/LTD,Q15,Peak,333,2916.976,8.74748
2025-05-01,Queens,2,LCL/LTD,Q15,Off-Peak,175,1626.696,9.267398
2025-05-01,Queens,2,LCL/LTD,Q15,Peak,73,660.276,8.981039
2025-05-01,Queens,1,LCL/LTD,Q15A,Off-Peak,541,5179.1367,9.565005
2025-05-01,Queens,1,LCL/LTD,Q15A,Peak,348,3020.075,8.658679
2025-05-01,Queens,2,LCL/LTD,Q15A,Off-Peak,180,1720.001,9.523976
2025-05-01,Queens,2,LCL/LTD,Q15A,Peak,76,708.5,9.252971
2025-05-01,Queens,1,LCL/LTD,Q16,Off-Peak,886,9003.498,10.153411
2025-05-01,Queens,1,LCL/LTD,Q16,Peak,575,5313.194,9.238579
2025-05-01,Queens,2,LCL/LTD,Q16,Off-Peak,332,3361.901,10.100062
2025-05-01,Queens,2,LCL/LTD,Q16,Peak,124,1250.858,10.022254
2025-05-01,Queens,1,LCL/LTD,Q17,Off-Peak,3847,32079.783,8.33749
2025-05-01,Queens,1,LCL/LTD,Q17,Peak,2108,16125.466,7.6479034
2025-05-01,Queens,2,LCL/LTD,Q17,Off-Peak,1619,14022.2,8.660282
2025-05-01,Queens,2,LCL/LTD,Q17,Peak,636,5542.524,8.703234
2025-05-01,Queens,1,LCL/LTD,Q18,Off-Peak,1630,10764.124,6.5997195
2025-05-01,Queens,1,LCL/LTD,Q18,Peak,1088,6599.822,6.065412
2025-05-01,Queens,2,LCL/LTD,Q18,Off-Peak,541,3911.377,7.226533
2025-05-01,Queens,2,LCL/LTD,Q18,Peak,220,1537.776,6.9656954
2025-05-01,Queens,1,LCL/LTD,Q19,Off-Peak,833,7703.902,9.240041
2025-05-01,Queens,1,LCL/LTD,Q19,Peak,473,4028.9329,8.51271
2025-05-01,Queens,2,LCL/LTD,Q19,Off-Peak,231,2203.3,9.526251
2025-05-01,Queens,2,LCL/LTD,Q19,Peak,115,1100.132,9.558493
2025-05-01,Queens,1,LCL/LTD,Q2,Off-Peak,1417,12326.811,8.694313
2025-05-01,Queens,1,LCL/LTD,Q2,Peak,646,4900.763,7.5771556
2025-05-01,Queens,2,LCL/LTD,Q2,Off-Peak,507,4701.32,9.260091
2025-05-01,Queens,2,LCL/LTD,Q2,Peak,184,1658.86,8.993426
2025-05-01,Queens,1,LCL/LTD,Q20A,Off-Peak,2192,16578.639,7.561437
2025-05-01,Queens,1,LCL/LTD,Q20A,Peak,864,5798.293,6.707914
2025-05-01,Queens,2,LCL/LTD,Q20A,Off-Peak,1295,10326.204,7.9689083
2025-05-01,Queens,2,LCL/LTD,Q20A,Peak,495,3857.899,7.785779
2025-05-01,Queens,1,LCL/LTD,Q20B,Off-Peak,1777,12824.749,7.2157006
2025-05-01,Queens,1,LCL/LTD,Q20B,Peak,886,5962.575,6.72646
2025-05-01,Queens,1,LCL/LTD,Q21,Off-Peak,500,5391.3228,10.779513
2025-05-01,Queens,1,LCL/LTD,Q21,Peak,197,1919.325,9.737809
2025-05-01,Queens,2,LCL/LTD,Q21,Off-Peak,186,2013.7479,10.806976
2025-05-01,Queens,2,LCL/LTD,Q21,Peak,56,596.495,10.608599
2025-05-01,Queens,1,LCL/LTD,Q22,Off-Peak,2295,22268.264,9.700814
2025-05-01,Queens,1,LCL/LTD,Q22,Peak,1046,9452.401,9.032423
2025-05-01,Queens,2,LCL/LTD,Q22,Off-Peak,928,9667.887,10.4170685
2025-05-01,Queens,2,LCL/LTD,Q22,Peak,343,3582.746,10.429749
2025-05-01,Queens,1,LCL/LTD,Q23,Off-Peak,2849,18911.355,6.63658
